Pressure, Temperature, X_ch4,X_CO2, ch4_uptake, co2_uptake,ch4_diff,co2_diff
22500000.03,280,0.98,0.02,129.19884,15.84146,7.14E-09,4.77E-09
22500000.03,280,0.884,0.116,89.64366,66.45988,5.92E-09,5.89E-09
22500000.03,280,0.788,0.212,66.00272,95.57502,3.99E-09,5.26E-09
22500000.03,280,0.692,0.308,50.51832,115.23116,4.47E-09,5.27E-09
22500000.03,280,0.596,0.404,40.24044,128.32166,6.22E-09,4.11E-09
22500000.03,280,0.5,0.5,31.2711,138.57462,2.84E-09,5.02E-09
22500000.03,280,0.404,0.596,24.90562,146.97908,3.74E-09,4.82E-09
22500000.03,280,0.308,0.692,18.45846,155.21214,2.63E-09,4.58E-09
22500000.03,280,0.212,0.788,13.12294,161.60044,2.56E-09,4.66E-09
22500000.03,280,0.116,0.884,7.44642,168.26958,2.98E-09,4.12E-09
22500000.03,280,0.02,0.98,1.32564,175.22298,5.31E-09,4.59E-09
22500000.03,300,0.98,0.02,123.11782,12.4196,7.62E-09,4.59E-09
22500000.03,300,0.884,0.116,89.56942,56.41294,5.87E-09,6.84E-09
22500000.03,300,0.788,0.212,67.21356,85.54276,5.09E-09,5.61E-09
22500000.03,300,0.692,0.308,52.12316,104.92788,5.63E-09,5.86E-09
22500000.03,300,0.596,0.404,41.277,118.6757,4.91E-09,5.09E-09
22500000.03,300,0.5,0.5,31.8425,130.54652,5.01E-09,5.95E-09
22500000.03,300,0.404,0.596,25.0451,139.18028,5.87E-09,4.26E-09
22500000.03,300,0.308,0.692,18.69668,147.1888,3.95E-09,5.25E-09
22500000.03,300,0.212,0.788,12.94288,154.18236,3.76E-09,4.95E-09
22500000.03,300,0.116,0.884,7.12594,161.50878,3.66E-09,4.64E-09
22500000.03,300,0.02,0.98,1.26726,169.08172,9.62E-10,4.72E-09
22500000.03,320,0.98,0.02,116.7956,10.05042,7.59E-09,1.07E-08
22500000.03,320,0.884,0.116,88.59252,47.64752,7.27E-09,6.39E-09
22500000.03,320,0.788,0.212,68.54256,74.17802,6.84E-09,7.61E-09
22500000.03,320,0.692,0.308,53.55378,94.02396,6.11E-09,5.85E-09
22500000.03,320,0.596,0.404,41.50102,109.5942,7.49E-09,6.66E-09
22500000.03,320,0.5,0.5,32.68976,121.16052,8.80E-09,5.67E-09
22500000.03,320,0.404,0.596,24.8786,131.27484,5.28E-09,6.88E-09
22500000.03,320,0.308,0.692,18.69916,138.7384,6.30E-09,5.93E-09
22500000.03,320,0.212,0.788,12.89788,146.49274,7.85E-09,5.64E-09
22500000.03,320,0.116,0.884,6.9393,154.0754,4.83E-09,5.46E-09
22500000.03,320,0.02,0.98,1.20114,161.50158,4.68E-09,5.36E-09
22500000.03,340,0.98,0.02,109.85208,8.15544,1.18E-08,1.32E-08
22500000.03,340,0.884,0.116,86.31366,40.37908,7.28E-09,9.49E-09
22500000.03,340,0.788,0.212,68.26298,64.7376,9.84E-09,8.57E-09
22500000.03,340,0.692,0.308,53.97108,84.17156,8.34E-09,7.38E-09
22500000.03,340,0.596,0.404,42.41762,99.64212,8.93E-09,9.06E-09
22500000.03,340,0.5,0.5,33.19496,111.88222,4.62E-09,6.83E-09
22500000.03,340,0.404,0.596,25.32372,122.30212,6.15E-09,7.38E-09
22500000.03,340,0.308,0.692,18.41514,131.29352,6.30E-09,6.81E-09
22500000.03,340,0.212,0.788,12.38492,138.8865,5.06E-09,6.21E-09
22500000.03,340,0.116,0.884,6.70768,146.6328,5.39E-09,5.79E-09
22500000.03,340,0.02,0.98,1.14754,153.76376,2.08E-09,6.46E-09
22500000.03,360,0.98,0.02,103.24496,6.71902,1.13E-08,1.22E-08
22500000.03,360,0.884,0.116,83.55996,34.20932,1.10E-08,9.97E-09
22500000.03,360,0.788,0.212,67.30582,56.3853,1.01E-08,9.96E-09
22500000.03,360,0.692,0.308,54.04442,74.4747,1.02E-08,9.61E-09
22500000.03,360,0.596,0.404,42.88966,89.70772,9.00E-09,9.60E-09
22500000.03,360,0.5,0.5,33.62384,102.41246,8.82E-09,8.35E-09
22500000.03,360,0.404,0.596,25.56638,113.43474,1.17E-08,8.60E-09
22500000.03,360,0.308,0.692,18.60056,122.73502,9.07E-09,7.76E-09
22500000.03,360,0.212,0.788,12.28988,131.19606,8.38E-09,7.58E-09
22500000.03,360,0.116,0.884,6.57164,138.66872,1.57E-08,7.42E-09
22500000.03,360,0.02,0.98,1.13346,145.84922,4.92E-09,7.75E-09
22500000.03,380,0.98,0.02,96.65858,5.53814,1.25E-08,9.47E-09
22500000.03,380,0.884,0.116,80.10504,29.0039,1.01E-08,1.09E-08
22500000.03,380,0.788,0.212,65.5574,49.17128,1.34E-08,9.31E-09
22500000.03,380,0.692,0.308,53.46,65.83114,1.28E-08,1.10E-08
22500000.03,380,0.596,0.404,43.15636,80.46512,1.07E-08,9.80E-09
22500000.03,380,0.5,0.5,33.84894,92.85112,1.31E-08,1.01E-08
22500000.03,380,0.404,0.596,25.73362,104.04218,8.69E-09,9.46E-09
22500000.03,380,0.308,0.692,18.77066,113.48858,1.26E-08,1.13E-08
22500000.03,380,0.212,0.788,12.35476,122.12022,7.30E-09,1.00E-08
22500000.03,380,0.116,0.884,6.56128,130.09408,4.88E-09,8.47E-09
22500000.03,380,0.02,0.98,1.10632,137.29382,3.28E-09,8.50E-09
22500000.03,400,0.98,0.02,90.57034,4.67718,9.94E-09,6.25E-09
22500000.03,400,0.884,0.116,76.3105,24.95292,1.63E-08,1.36E-08
22500000.03,400,0.788,0.212,63.33244,42.90622,1.23E-08,1.30E-08
22500000.03,400,0.692,0.308,52.48216,58.04264,1.14E-08,1.24E-08
22500000.03,400,0.596,0.404,42.30262,72.36012,1.10E-08,1.14E-08
22500000.03,400,0.5,0.5,33.72316,84.19196,1.04E-08,1.01E-08
22500000.03,400,0.404,0.596,25.8268,95.00084,1.18E-08,1.25E-08
22500000.03,400,0.308,0.692,18.81042,104.63772,8.61E-09,8.88E-09
22500000.03,400,0.212,0.788,12.35392,113.67238,1.07E-08,1.11E-08
22500000.03,400,0.116,0.884,6.57538,121.50184,9.81E-09,1.11E-08
22500000.03,400,0.02,0.98,1.09756,129.27116,7.73E-09,1.13E-08
24000000.02,200,0.98,0.02,136.24022,44.84568,2.05E-09,1.98E-09
24000000.02,200,0.884,0.116,76.44326,112.66026,1.51E-09,2.20E-09
24000000.02,200,0.788,0.212,50.40358,143.73364,1.08E-09,1.87E-09
24000000.02,200,0.692,0.308,38.31254,156.72638,1.49E-09,1.97E-09
24000000.02,200,0.596,0.404,27.81814,169.90642,7.72E-10,1.95E-09
24000000.02,200,0.5,0.5,23.10426,175.46438,1.29E-09,1.96E-09
24000000.02,200,0.404,0.596,18.81072,180.69786,6.80E-10,1.74E-09
24000000.02,200,0.308,0.692,16.2344,184.6251,1.38E-09,1.41E-09
24000000.02,200,0.212,0.788,11.7068,189.13408,1.91E-09,1.98E-09
24000000.02,200,0.116,0.884,8.30464,193.53724,9.76E-10,1.81E-09
24000000.02,200,0.02,0.98,1.85366,199.5756,1.31E-09,1.73E-09
24000000.02,220,0.98,0.02,139.77924,33.32744,2.45E-09,1.45E-09
24000000.02,220,0.884,0.116,82.61212,99.33806,2.08E-09,2.91E-09
24000000.02,220,0.788,0.212,56.96068,129.06654,2.00E-09,2.44E-09
24000000.02,220,0.692,0.308,42.42004,147.15172,1.52E-09,2.16E-09
24000000.02,220,0.596,0.404,33.13416,157.76648,1.75E-09,2.21E-09
24000000.02,220,0.5,0.5,28.28184,163.4603,2.11E-09,2.49E-09
24000000.02,220,0.404,0.596,21.61676,171.81262,1.51E-09,2.31E-09
24000000.02,220,0.308,0.692,17.12492,177.47668,2.26E-09,2.59E-09
24000000.02,220,0.212,0.788,12.58712,182.05678,7.67E-10,2.28E-09
24000000.02,220,0.116,0.884,7.75312,186.6511,7.43E-10,2.14E-09
24000000.02,220,0.02,0.98,1.62842,193.39622,9.50E-11,2.45E-09
24000000.02,240,0.98,0.02,138.41726,25.9052,3.27E-09,3.54E-09
24000000.02,240,0.884,0.116,87.16992,86.85352,2.56E-09,3.60E-09
24000000.02,240,0.788,0.212,62.16252,116.73074,2.25E-09,3.07E-09
24000000.02,240,0.692,0.308,47.24718,134.4155,2.90E-09,3.49E-09
24000000.02,240,0.596,0.404,36.31862,146.61066,2.30E-09,2.88E-09
24000000.02,240,0.5,0.5,29.58964,155.82148,2.35E-09,3.01E-09
24000000.02,240,0.404,0.596,24.1426,162.10194,2.13E-09,3.06E-09
24000000.02,240,0.308,0.692,18.28248,169.25728,1.94E-09,2.95E-09
24000000.02,240,0.212,0.788,13.31004,174.56248,1.82E-09,2.70E-09
24000000.02,240,0.116,0.884,7.85112,180.79158,2.85E-09,2.78E-09
24000000.02,240,0.02,0.98,1.38536,188.53772,6.03E-09,2.97E-09
24000000.02,260,0.98,0.02,135.57616,19.70218,4.23E-09,4.81E-09
24000000.02,260,0.884,0.116,89.92872,75.8759,3.54E-09,4.81E-09
24000000.02,260,0.788,0.212,65.508,105.10296,3.47E-09,3.66E-09
24000000.02,260,0.692,0.308,50.05708,123.78002,3.16E-09,3.39E-09
24000000.02,260,0.596,0.404,39.109,137.62846,2.73E-09,3.63E-09
24000000.02,260,0.5,0.5,31.41668,146.49956,2.08E-09,3.13E-09
24000000.02,260,0.404,0.596,24.97056,154.55606,3.21E-09,3.90E-09
24000000.02,260,0.308,0.692,18.79784,161.87116,1.29E-09,3.52E-09
24000000.02,260,0.212,0.788,13.85348,167.3266,2.62E-09,3.85E-09
24000000.02,260,0.116,0.884,7.66898,175.0522,4.31E-09,3.35E-09
24000000.02,260,0.02,0.98,1.37586,182.27638,1.92E-09,3.06E-09
24000000.02,280,0.98,0.02,130.3693,15.56722,6.32E-09,5.08E-09
24000000.02,280,0.884,0.116,90.84238,65.5783,4.81E-09,5.15E-09
24000000.02,280,0.788,0.212,67.04014,95.30094,4.10E-09,5.70E-09
24000000.02,280,0.692,0.308,51.84124,113.70746,3.91E-09,5.04E-09
24000000.02,280,0.596,0.404,41.073,127.36472,3.84E-09,4.45E-09
24000000.02,280,0.5,0.5,32.09864,138.16966,3.43E-09,4.37E-09
24000000.02,280,0.404,0.596,25.22486,146.7668,5.42E-09,4.03E-09
24000000.02,280,0.308,0.692,19.34856,153.91132,3.10E-09,3.73E-09
24000000.02,280,0.212,0.788,13.20974,161.8204,2.56E-09,4.66E-09
24000000.02,280,0.116,0.884,7.33752,168.27854,2.98E-09,4.12E-09
24000000.02,280,0.02,0.98,1.34742,175.57356,8.83E-09,4.42E-09
24000000.02,300,0.98,0.02,124.69766,12.36736,7.52E-09,1.21E-08
24000000.02,300,0.884,0.116,91.29964,55.5023,6.42E-09,7.31E-09
24000000.02,300,0.788,0.212,68.50262,84.74574,7.29E-09,6.39E-09
24000000.02,300,0.692,0.308,53.02022,104.08114,5.82E-09,5.61E-09
24000000.02,300,0.596,0.404,41.6762,118.413,5.38E-09,4.73E-09
24000000.02,300,0.5,0.5,32.53788,130.22616,4.60E-09,5.25E-09
24000000.02,300,0.404,0.596,25.172,139.6463,4.71E-09,4.55E-09
24000000.02,300,0.308,0.692,19.34938,146.69858,3.95E-09,5.25E-09
24000000.02,300,0.212,0.788,13.26976,154.35204,3.76E-09,4.95E-09
24000000.02,300,0.116,0.884,7.305,161.82948,3.02E-09,4.29E-09
24000000.02,300,0.02,0.98,1.31232,168.64582,9.62E-10,4.72E-09
24000000.02,320,0.98,0.02,118.00154,9.94528,1.08E-08,7.46E-09
24000000.02,320,0.884,0.116,90.0574,47.16426,7.58E-09,8.53E-09
24000000.02,320,0.788,0.212,69.90854,73.96082,6.50E-09,6.26E-09
24000000.02,320,0.692,0.308,54.42144,93.78052,6.11E-09,5.85E-09
24000000.02,320,0.596,0.404,42.88486,108.88668,6.79E-09,7.19E-09
24000000.02,320,0.5,0.5,33.35884,121.21686,8.80E-09,5.67E-09
24000000.02,320,0.404,0.596,25.74032,130.74164,4.68E-09,6.60E-09
24000000.02,320,0.308,0.692,19.03606,139.49484,6.30E-09,5.93E-09
24000000.02,320,0.212,0.788,13.06044,146.83496,6.92E-09,5.90E-09
24000000.02,320,0.116,0.884,7.06578,154.81664,6.75E-09,4.72E-09
24000000.02,320,0.02,0.98,1.24328,161.55648,4.68E-09,5.36E-09
24000000.02,340,0.98,0.02,111.62934,8.10922,1.13E-08,1.20E-08
24000000.02,340,0.884,0.116,87.80284,40.32368,1.09E-08,8.11E-09
24000000.02,340,0.788,0.212,69.37766,64.75714,8.17E-09,6.76E-09
24000000.02,340,0.692,0.308,54.99596,83.97922,1.01E-08,8.00E-09
24000000.02,340,0.596,0.404,43.65856,99.24148,7.48E-09,7.68E-09
24000000.02,340,0.5,0.5,33.79058,111.8326,9.16E-09,7.55E-09
24000000.02,340,0.404,0.596,25.79466,122.56322,7.98E-09,6.69E-09
24000000.02,340,0.308,0.692,18.86484,131.32648,7.97E-09,7.06E-09
24000000.02,340,0.212,0.788,12.72762,139.50572,7.84E-09,8.20E-09
24000000.02,340,0.116,0.884,6.91042,146.93126,5.39E-09,5.79E-09
24000000.02,340,0.02,0.98,1.19234,153.9782,2.64E-09,7.04E-09
24000000.02,360,0.98,0.02,105.13544,6.67878,1.25E-08,8.58E-09
24000000.02,360,0.884,0.116,85.00878,34.3576,1.17E-08,1.03E-08
24000000.02,360,0.788,0.212,68.60728,56.41854,1.06E-08,9.79E-09
24000000.02,360,0.692,0.308,54.89356,74.75638,9.83E-09,8.14E-09
24000000.02,360,0.596,0.404,43.90866,89.7315,8.33E-09,9.70E-09
24000000.02,360,0.5,0.5,34.4071,102.53532,5.07E-09,8.53E-09
24000000.02,360,0.404,0.596,26.19844,113.56786,7.36E-09,8.91E-09
24000000.02,360,0.308,0.692,19.17612,122.723,9.07E-09,7.76E-09
24000000.02,360,0.212,0.788,12.74348,131.10878,4.15E-09,8.42E-09
24000000.02,360,0.116,0.884,6.82048,139.15442,1.57E-08,7.42E-09
24000000.02,360,0.02,0.98,1.14696,146.58716,2.22E-09,7.38E-09
24000000.02,380,0.98,0.02,98.52934,5.58926,1.47E-08,1.13E-08
24000000.02,380,0.884,0.116,81.40472,29.4044,1.17E-08,1.57E-08
24000000.02,380,0.788,0.212,66.82372,49.32618,1.11E-08,1.29E-08
24000000.02,380,0.692,0.308,54.49252,66.37214,1.09E-08,8.53E-09
24000000.02,380,0.596,0.404,43.7018,80.98226,9.73E-09,1.03E-08
24000000.02,380,0.5,0.5,34.35024,93.83614,1.28E-08,1.01E-08
24000000.02,380,0.404,0.596,26.524,104.4115,6.08E-09,8.15E-09
24000000.02,380,0.308,0.692,19.13466,114.24776,6.89E-09,8.90E-09
24000000.02,380,0.212,0.788,12.64388,123.06182,6.41E-09,8.83E-09
24000000.02,380,0.116,0.884,6.70866,130.88998,6.21E-09,9.39E-09
24000000.02,380,0.02,0.98,1.13132,138.16942,5.94E-09,9.23E-09
24000000.02,400,0.98,0.02,92.42994,4.73924,1.59E-08,2.59E-08
24000000.02,400,0.884,0.116,77.68656,25.26872,1.26E-08,1.74E-08
24000000.02,400,0.788,0.212,64.95,43.15992,1.36E-08,1.31E-08
24000000.02,400,0.692,0.308,53.36512,59.0569,1.44E-08,1.10E-08
24000000.02,400,0.596,0.404,43.38992,72.80036,1.51E-08,1.06E-08
24000000.02,400,0.5,0.5,34.31302,84.80836,1.10E-08,1.07E-08
24000000.02,400,0.404,0.596,26.21636,96.01932,9.84E-09,1.10E-08
24000000.02,400,0.308,0.692,19.2318,105.69318,7.87E-09,1.01E-08
24000000.02,400,0.212,0.788,12.68048,114.59086,1.12E-08,9.81E-09
24000000.02,400,0.116,0.884,6.7379,122.76182,1.33E-08,1.06E-08
24000000.02,400,0.02,0.98,1.13788,129.99082,6.47E-09,8.03E-09
25500000.02,200,0.98,0.02,138.14948,42.98186,1.94E-09,1.62E-09
25500000.02,200,0.884,0.116,78.68988,110.18272,1.43E-09,2.32E-09
25500000.02,200,0.788,0.212,45.62204,148.90052,1.59E-09,1.75E-09
25500000.02,200,0.692,0.308,34.0455,163.72682,1.34E-09,1.71E-09
25500000.02,200,0.596,0.404,29.39074,168.38372,6.32E-10,2.07E-09
25500000.02,200,0.5,0.5,23.39628,175.61144,1.19E-09,1.96E-09
25500000.02,200,0.404,0.596,19.48136,180.01786,2.25E-09,1.85E-09
25500000.02,200,0.308,0.692,16.24994,183.54514,1.21E-09,1.54E-09
25500000.02,200,0.212,0.788,11.72506,190.36708,1.59E-09,1.66E-09
25500000.02,200,0.116,0.884,7.10756,194.33854,1.88E-09,1.85E-09
25500000.02,200,0.02,0.98,2.00268,199.61508,1.31E-09,1.73E-09
25500000.02,220,0.98,0.02,140.14752,33.32204,2.45E-09,1.45E-09
25500000.02,220,0.884,0.116,84.06534,97.95986,2.02E-09,2.45E-09
25500000.02,220,0.788,0.212,58.10214,128.50728,2.27E-09,2.45E-09
25500000.02,220,0.692,0.308,43.91972,145.14214,2.07E-09,2.18E-09
25500000.02,220,0.596,0.404,32.87516,157.72126,1.98E-09,2.14E-09
25500000.02,220,0.5,0.5,27.34962,165.95896,1.23E-09,2.08E-09
25500000.02,220,0.404,0.596,21.30128,172.61024,1.73E-09,2.20E-09
25500000.02,220,0.308,0.692,17.51908,176.6245,1.40E-09,2.36E-09
25500000.02,220,0.212,0.788,13.43852,181.51218,7.67E-10,2.28E-09
25500000.02,220,0.116,0.884,7.63458,188.20716,7.58E-10,2.27E-09
25500000.02,220,0.02,0.98,1.494,195.14206,2.04E-09,1.92E-09
25500000.02,240,0.98,0.02,139.93002,24.8282,3.73E-09,2.73E-09
25500000.02,240,0.884,0.116,89.22644,85.3696,3.28E-09,3.03E-09
25500000.02,240,0.788,0.212,61.62496,117.19018,2.46E-09,3.13E-09
25500000.02,240,0.692,0.308,48.14898,133.93002,2.17E-09,3.02E-09
25500000.02,240,0.596,0.404,37.87416,145.92842,1.70E-09,2.97E-09
25500000.02,240,0.5,0.5,29.36816,156.2361,1.93E-09,2.72E-09
25500000.02,240,0.404,0.596,23.76274,162.83636,2.65E-09,2.93E-09
25500000.02,240,0.308,0.692,18.3596,169.09388,1.94E-09,2.95E-09
25500000.02,240,0.212,0.788,13.82438,175.07546,3.34E-09,2.56E-09
25500000.02,240,0.116,0.884,7.80754,180.964,2.85E-09,2.78E-09
25500000.02,240,0.02,0.98,1.50296,188.03362,2.30E-09,3.05E-09
25500000.02,260,0.98,0.02,136.4784,19.4038,4.93E-09,6.84E-09
25500000.02,260,0.884,0.116,91.04096,74.6759,3.52E-09,4.22E-09
25500000.02,260,0.788,0.212,66.70216,104.09974,2.88E-09,4.06E-09
25500000.02,260,0.692,0.308,50.80872,123.25038,3.40E-09,3.97E-09
25500000.02,260,0.596,0.404,40.3021,136.0568,2.77E-09,3.76E-09
25500000.02,260,0.5,0.5,31.74466,146.2026,3.12E-09,3.93E-09
25500000.02,260,0.404,0.596,25.15626,154.47978,2.08E-09,3.46E-09
25500000.02,260,0.308,0.692,19.21648,161.58494,1.29E-09,3.52E-09
25500000.02,260,0.212,0.788,13.46644,168.1271,2.38E-09,3.58E-09
25500000.02,260,0.116,0.884,7.51012,175.56204,2.64E-09,3.25E-09
25500000.02,260,0.02,0.98,1.4097,182.48368,1.92E-09,3.06E-09
25500000.02,280,0.98,0.02,131.51936,15.36748,6.27E-09,5.04E-09
25500000.02,280,0.884,0.116,92.08022,65.25628,5.34E-09,5.26E-09
25500000.02,280,0.788,0.212,68.58108,93.8753,3.41E-09,4.64E-09
25500000.02,280,0.692,0.308,53.11378,113.16194,3.30E-09,5.55E-09
25500000.02,280,0.596,0.404,42.20828,126.28296,4.21E-09,4.87E-09
25500000.02,280,0.5,0.5,32.97644,137.86482,3.91E-09,4.66E-09
25500000.02,280,0.404,0.596,25.50266,146.88902,2.88E-09,4.21E-09
25500000.02,280,0.308,0.692,19.52376,154.17322,3.01E-09,4.04E-09
25500000.02,280,0.212,0.788,13.3485,161.49012,4.67E-09,4.40E-09
25500000.02,280,0.116,0.884,7.7351,168.48954,6.77E-09,4.22E-09
25500000.02,280,0.02,0.98,1.3567,175.84012,8.83E-09,4.42E-09
25500000.02,300,0.98,0.02,126.00552,12.2316,8.28E-09,5.67E-09
25500000.02,300,0.884,0.116,92.4105,55.21688,6.74E-09,6.69E-09
25500000.02,300,0.788,0.212,70.42224,83.27888,5.15E-09,6.34E-09
25500000.02,300,0.692,0.308,54.7884,102.87938,5.46E-09,5.49E-09
25500000.02,300,0.596,0.404,42.365,118.23054,5.38E-09,4.73E-09
25500000.02,300,0.5,0.5,33.12012,130.14044,4.60E-09,5.25E-09
25500000.02,300,0.404,0.596,26.37018,138.2601,2.89E-09,5.95E-09
25500000.02,300,0.308,0.692,19.44982,146.72498,3.95E-09,5.25E-09
25500000.02,300,0.212,0.788,13.48378,154.76684,4.27E-09,4.55E-09
25500000.02,300,0.116,0.884,7.47482,161.6419,3.02E-09,4.29E-09
25500000.02,300,0.02,0.98,1.34876,169.1938,9.62E-10,4.72E-09
25500000.02,320,0.98,0.02,119.21198,9.97602,9.20E-09,8.84E-09
25500000.02,320,0.884,0.116,91.08684,47.0899,8.00E-09,9.60E-09
25500000.02,320,0.788,0.212,71.04648,73.18552,6.35E-09,6.49E-09
25500000.02,320,0.692,0.308,55.51248,93.53684,7.26E-09,6.27E-09
25500000.02,320,0.596,0.404,43.75628,108.2826,6.22E-09,7.43E-09
25500000.02,320,0.5,0.5,33.99966,120.85202,5.76E-09,6.44E-09
25500000.02,320,0.404,0.596,26.28222,130.87438,4.68E-09,6.60E-09
25500000.02,320,0.308,0.692,19.36826,139.59286,6.05E-09,6.11E-09
25500000.02,320,0.212,0.788,13.28416,147.32992,6.92E-09,5.90E-09
25500000.02,320,0.116,0.884,7.21666,154.86686,6.48E-09,5.81E-09
25500000.02,320,0.02,0.98,1.25936,161.96782,4.68E-09,5.36E-09
25500000.02,340,0.98,0.02,112.62814,8.09212,9.34E-09,1.01E-08
25500000.02,340,0.884,0.116,88.99648,40.27516,9.74E-09,8.71E-09
25500000.02,340,0.788,0.212,70.59414,64.69958,8.23E-09,7.83E-09
25500000.02,340,0.692,0.308,55.77916,84.05218,8.42E-09,7.06E-09
25500000.02,340,0.596,0.404,44.22622,99.10414,7.08E-09,7.51E-09
25500000.02,340,0.5,0.5,34.4425,111.8732,9.16E-09,7.55E-09
25500000.02,340,0.404,0.596,26.4783,122.58346,7.98E-09,6.69E-09
25500000.02,340,0.308,0.692,19.26252,131.86184,5.04E-09,7.30E-09
25500000.02,340,0.212,0.788,13.07032,139.75616,7.84E-09,8.20E-09
25500000.02,340,0.116,0.884,7.07494,147.41368,5.39E-09,5.79E-09
25500000.02,340,0.02,0.98,1.22684,154.47816,2.08E-09,6.46E-09
25500000.02,360,0.98,0.02,106.40944,6.73836,1.15E-08,8.03E-09
25500000.02,360,0.884,0.116,86.20698,34.38278,9.88E-09,1.14E-08
25500000.02,360,0.788,0.212,69.71156,56.6118,9.55E-09,9.21E-09
25500000.02,360,0.692,0.308,56.08992,74.95846,9.33E-09,1.09E-08
25500000.02,360,0.596,0.404,44.59184,89.91458,8.29E-09,9.63E-09
25500000.02,360,0.5,0.5,34.93516,102.79646,9.36E-09,8.21E-09
25500000.02,360,0.404,0.596,26.54488,114.13162,7.45E-09,8.38E-09
25500000.02,360,0.308,0.692,19.43282,123.45518,7.41E-09,8.58E-09
25500000.02,360,0.212,0.788,13.00916,131.70414,7.58E-09,7.05E-09
25500000.02,360,0.116,0.884,6.90792,139.93048,1.37E-08,7.92E-09
25500000.02,360,0.02,0.98,1.19672,146.96892,2.22E-09,7.38E-09
25500000.02,380,0.98,0.02,100.101,5.62746,1.40E-08,9.72E-09
25500000.02,380,0.884,0.116,82.75694,29.46808,1.07E-08,1.05E-08
25500000.02,380,0.788,0.212,68.16616,49.60378,1.18E-08,8.72E-09
25500000.02,380,0.692,0.308,55.6259,66.5103,1.06E-08,8.76E-09
25500000.02,380,0.596,0.404,44.5538,81.28806,1.10E-08,9.68E-09
25500000.02,380,0.5,0.5,35.16664,94.07838,9.33E-09,9.97E-09
25500000.02,380,0.404,0.596,26.95788,104.86984,1.21E-08,8.15E-09
25500000.02,380,0.308,0.692,19.57124,114.86348,1.11E-08,9.98E-09
25500000.02,380,0.212,0.788,13.0112,123.38438,6.41E-09,8.83E-09
25500000.02,380,0.116,0.884,6.93392,131.65704,9.48E-09,1.01E-08
25500000.02,380,0.02,0.98,1.16958,138.80386,3.32E-09,9.38E-09
25500000.02,400,0.98,0.02,94.14034,4.8021,1.47E-08,1.07E-09
25500000.02,400,0.884,0.116,79.18096,25.62272,1.31E-08,1.37E-08
25500000.02,400,0.788,0.212,66.00984,43.57712,1.31E-08,1.35E-08
25500000.02,400,0.692,0.308,54.55262,59.01998,1.37E-08,1.05E-08
25500000.02,400,0.596,0.404,44.1946,73.28512,1.20E-08,1.16E-08
25500000.02,400,0.5,0.5,35.04014,85.64566,1.10E-08,8.50E-09
25500000.02,400,0.404,0.596,26.8872,96.56526,1.10E-08,1.06E-08
25500000.02,400,0.308,0.692,19.59162,106.31774,9.08E-09,1.06E-08
25500000.02,400,0.212,0.788,12.95098,115.54054,4.25E-09,1.17E-08
25500000.02,400,0.116,0.884,6.84002,123.87638,1.28E-08,9.63E-09
25500000.02,400,0.02,0.98,1.1567,130.98648,1.62E-08,9.72E-09
27000000.01,200,0.98,0.02,137.49022,44.12806,1.78E-09,1.90E-09
27000000.01,200,0.884,0.116,78.60782,110.979,1.47E-09,2.00E-09
27000000.01,200,0.788,0.212,50.9027,142.80184,1.25E-09,1.82E-09
27000000.01,200,0.692,0.308,35.95774,161.29716,1.42E-09,1.97E-09
27000000.01,200,0.596,0.404,28.9134,169.08178,1.04E-09,2.05E-09
27000000.01,200,0.5,0.5,24.26296,174.55018,1.41E-09,2.14E-09
27000000.01,200,0.404,0.596,19.90902,180.9828,1.34E-09,1.77E-09
27000000.01,200,0.308,0.692,16.08488,184.61474,1.89E-09,1.55E-09
27000000.01,200,0.212,0.788,12.66038,187.67514,1.09E-09,1.83E-09
27000000.01,200,0.116,0.884,8.36092,192.57622,1.13E-09,1.67E-09
27000000.01,200,0.02,0.98,1.5732,199.62476,1.31E-09,1.73E-09
27000000.01,220,0.98,0.02,140.5132,33.01804,2.25E-09,1.91E-09
27000000.01,220,0.884,0.116,85.3168,96.88728,1.83E-09,2.56E-09
27000000.01,220,0.788,0.212,59.61758,126.8043,1.78E-09,2.12E-09
27000000.01,220,0.692,0.308,42.75588,146.45204,1.76E-09,2.45E-09
27000000.01,220,0.596,0.404,35.01832,155.6994,1.84E-09,2.61E-09
27000000.01,220,0.5,0.5,27.34368,165.11992,1.90E-09,1.99E-09
27000000.01,220,0.404,0.596,21.50226,172.6559,1.48E-09,2.14E-09
27000000.01,220,0.308,0.692,17.07316,177.1288,1.44E-09,2.63E-09
27000000.01,220,0.212,0.788,12.74606,182.21626,7.67E-10,2.28E-09
27000000.01,220,0.116,0.884,8.02628,187.99352,1.30E-09,2.47E-09
27000000.01,220,0.02,0.98,1.47668,195.31018,2.04E-09,1.92E-09
27000000.01,240,0.98,0.02,140.68166,24.6664,3.48E-09,2.68E-09
27000000.01,240,0.884,0.116,90.27722,84.50704,2.84E-09,3.12E-09
27000000.01,240,0.788,0.212,64.91476,113.87134,3.27E-09,3.28E-09
27000000.01,240,0.692,0.308,49.33164,132.5375,2.75E-09,3.02E-09
27000000.01,240,0.596,0.404,38.50456,145.45594,2.37E-09,3.29E-09
27000000.01,240,0.5,0.5,30.46644,154.59158,1.93E-09,2.84E-09
27000000.01,240,0.404,0.596,24.35352,162.55698,2.65E-09,2.93E-09
27000000.01,240,0.308,0.692,19.39702,168.49304,2.16E-09,2.94E-09
